3 0.0008134841918945312
4 0.0016946792602539062
5 0.0023887157440185547
6 0.004550774892171224
7 0.00661672864641462
8 0.011376721518380302
9 0.01828493390764509
10 0.029544823097460197
11 0.04896230067031971
12 0.07721673313747435
