3 0.0008130073547363281
4 0.0016529560089111328
5 0.0023958683013916016
6 0.0046956539154052734
7 0.006471702030726841
8 0.011884734744117373
9 0.018578071983493104
10 0.03156518791661118
11 0.04961461001548214
12 0.08029135656269158
