3 0.0008161067962646484
4 0.0015976428985595703
5 0.0022774934768676758
6 0.004470666249593099
7 0.00646519660949707
8 0.011858077276320685
9 0.018965365935345084
10 0.030548644788337475
11 0.050371663293976715
12 0.08166837089640253
