3 0.0008301734924316406
4 0.0016469955444335938
5 0.0024399757385253906
6 0.004700263341267903
7 0.006844827107020787
8 0.012547685986473447
9 0.02089959747937261
10 0.034401714440548056
11 0.05598611028298088
12 0.08938607704990051
