13 0.026458263397216797 -5.2401378171393445
14 0.026517629623413086 -5.236904369202997
15 0.1420118808746338 -2.815916462608816
16 0.03919839859008789 -4.673061474039634
17 0.15748357772827148 -2.6667267016097242
18 0.40034031867980957 -1.320701176563207
19 0.9321973323822021 -0.10129271048559053
20 0.29168128967285156 -1.7775352494875225
21 0.6410863399505615 -0.6414094262956694
22 0.12037920951843262 -3.0543418465990446
23 3.374706983566284 1.7547622423982325
24 3.187056541442871 1.6722246141379333
25 1.0617504119873047 0.08644466848934226
26 1.222320318222046 0.2896224037769005
27 0.546884298324585 -0.8706924536237626
28 4.600928068161011 2.201924901231722
29 3.5546000003814697 1.8296872223104863
30 9.689490556716919 3.276420815215276
31 61.84388256072998 5.9505589894295685
32 11.497625827789307 3.5232640812665976
33 18.93406081199646 4.242911955746359
34 38.07532238960266 5.25078434717214
35 73.0073573589325 6.189969954638792
36 47.15220403671265 5.55925330329608
37 198.58058142662048 7.633580742906749
38 192.53866457939148 7.589004378936711
39 544.3719208240509 9.088448843073946
40 149.99500799179077 7.2287706767270095
41 652.2300066947937 9.349237005460825
42 805.2458386421204 9.653285489827535
43 1399.4566159248352 10.450651047771379
44 1075.256441116333 10.070465058156934
45 814.0198180675507 9.66892010844282
